0,20
34.745,18.278
121.22,17.5
207.66,16.552
294.11,15.778
380.59,15.059
467.04,14.229
553.52,13.644
639.99,12.988
726.45,12.218
812.9,11.689
899.59,11.08
986.27,10.429
1072.9,9.8706
1159.6,9.175
1246.3,8.6918
1342.7,8.0428
1429.1,7.5006
